iter	RMSE
3256	239.4989854
3257	239.4557146
3258	239.3597709
3259	239.3063638
3260	239.2654381
3261	239.1604453
3262	239.1255021
3263	239.1174161
3264	239.0703259
3265	239.0375972
3266	239.0182159
3267	239.0033143
3268	238.9890116
3269	238.8645091
3270	238.7899908
3271	238.782561
3272	238.750091
3273	238.6273456
3274	238.5869054
3275	238.5587273
3276	238.5494797
3277	238.5279466
3278	238.5047451
3279	238.4761808
3280	238.439051
3281	238.3511635
3282	238.3237961
3283	238.316089
3284	238.2682019
3285	238.2319198
3286	238.1918922
3287	238.1627194
3288	238.1495684
3289	238.1346493
3290	238.1000906
3291	238.0362886
3292	237.9954541
3293	237.8556664
3294	237.8100235
3295	237.8017616
3296	237.7731795
3297	237.7684393
3298	237.7537857
3299	237.7390651
3300	237.7012316
3301	237.6845091
3302	237.6717661
3303	237.6494603
3304	237.6181358
3305	237.6056063
3306	237.5515822
3307	237.5376921
3308	237.442891
3309	237.4363797
3310	237.3965295
3311	237.393323
3312	237.3518119
3313	237.3198976
3314	237.2784544
3315	237.2443527
3316	237.1978915
3317	237.163168
3318	237.1386188
3319	237.1032132
3320	237.0812717
3321	237.0271448
3322	236.9381604
3323	236.8540334
3324	236.7309113
3325	236.6929016
3326	236.6465985
3327	236.6019027
3328	236.5493257
3329	236.4734601
3330	236.4561879
3331	236.3909593
3332	236.3816941
3333	236.3086228
3334	236.2874177
3335	236.2738287
3336	236.240902
3337	236.2149963
3338	236.162472
3339	236.1393373
3340	236.0693668
3341	235.9859581
3342	235.9737842
3343	235.9117182
3344	235.8438803
3345	235.8212145
3346	235.7829687
3347	235.6992527
3348	235.6740945
3349	235.6528531
3350	235.5955277
3351	235.5926681
3352	235.5537294
3353	235.5033918
3354	235.4579578
3355	235.376356
3356	235.3050571
3357	235.263817
3358	235.2105003
3359	235.1700478
3360	235.166407
3361	235.1490934
3362	235.1287778
3363	235.0979365
3364	235.081071
3365	235.011394
3366	234.9506384
3367	234.9476416
3368	234.932177
3369	234.8872006
3370	234.8328731
3371	234.8104741
3372	234.7420866
3373	234.6871888
3374	234.6520086
3375	234.6422757
3376	234.6305345
3377	234.5966968
3378	234.538469
3379	234.5000504
3380	234.4327453
3381	234.3983919
3382	234.3343105
3383	234.3292867
3384	234.3126703
3385	234.2450415
3386	234.1880279
3387	234.1167024
3388	234.1024742
3389	234.0741103
3390	234.0622681
3391	234.0121352
3392	233.9907437
3393	233.9730535
3394	233.9377281
3395	233.8980269
3396	233.8481874
3397	233.8153008
3398	233.7988309
3399	233.7608811
3400	233.7430985
3401	233.7171353
3402	233.6807905
3403	233.6418484
3404	233.578225
3405	233.5363711
3406	233.4999071
3407	233.4636612
3408	233.4332616
3409	233.3993426
3410	233.3348908
3411	233.2557635
3412	233.2193482
3413	233.1098707
3414	233.0341113
3415	233.0048499
3416	232.9571779
3417	232.895366
3418	232.8537518
3419	232.7935747
3420	232.7777429
3421	232.7592883
3422	232.6956406
3423	232.6193488
3424	232.5504893
3425	232.5052678
3426	232.4672641
3427	232.4379264
3428	232.4040459
3429	232.3510803
3430	232.3163888
3431	232.2986832
3432	232.2567804
3433	232.2545535
3434	232.2340239
3435	232.1620744
3436	232.1335329
3437	232.0855748
3438	232.0553594
3439	232.0177947
3440	231.9599207
3441	231.9345092
3442	231.8742205
3443	231.857844
3444	231.8534333
3445	231.7846426
3446	231.7240554
3447	231.7062282
3448	231.6662855
3449	231.5914581
3450	231.5493972
3451	231.5046989
3452	231.4587906
3453	231.418809
3454	231.3836141
3455	231.376204
3456	231.3517663
3457	231.3052197
3458	231.2875547
3459	231.2674077
3460	231.2351045
3461	231.2218868
3462	231.2066937
3463	231.1785483
3464	231.1259279
3465	231.0832971
3466	231.0186275
3467	230.9564592
3468	230.9307284
3469	230.9159126
3470	230.8696147
3471	230.8301068
3472	230.7815441
3473	230.7193212
3474	230.6121895
3475	230.5531297
3476	230.5420428
3477	230.53397
3478	230.5003182
3479	230.4853007
3480	230.4586223
3481	230.4211485
3482	230.388457
3483	230.314463
3484	230.2550762
3485	230.2156856
3486	230.1913689
3487	230.1501495
3488	230.1356309
3489	230.1149981
3490	230.0894709
3491	230.0588177
3492	230.0175926
3493	229.9675311
3494	229.9479471
3495	229.9142477
3496	229.8950604
3497	229.7968283
3498	229.7304805
3499	229.696105
3500	229.681507
3501	229.6576463
3502	229.6098821
3503	229.5566909
3504	229.4598332
3505	229.4477029
3506	229.4355343
3507	229.4271163
3508	229.3826783
3509	229.3690357
3510	229.3103938
3511	229.2566919
3512	229.2376614
3513	229.1949103
3514	229.1175998
3515	229.0847388
3516	229.0621769
3517	229.0322087
3518	228.9800508
3519	228.9590959
3520	228.9280107
3521	228.8786381
3522	228.8339947
3523	228.7944346
3524	228.7864757
3525	228.766548
3526	228.732662
3527	228.7191614
3528	228.684183
3529	228.6659516
3530	228.6304224
3531	228.5585673
3532	228.5333632
3533	228.5164312
3534	228.485295
3535	228.4520116
3536	228.3978629
3537	228.3648109
3538	228.3374218
3539	228.2904926
3540	228.2534965
3541	228.2444807
3542	228.2178077
3543	228.1697595
3544	228.1324823
3545	228.0997823
3546	228.0580154
3547	228.0246077
3548	227.97302
3549	227.9710476
3550	227.9203803
3551	227.8890828
3552	227.8395717
3553	227.7979093
3554	227.7623389
3555	227.7364768
3556	227.6810217
3557	227.6520942
3558	227.620425
3559	227.6175302
3560	227.5952678
3561	227.5809289
3562	227.5108507
3563	227.4617253
3564	227.4043182
3565	227.375063
3566	227.3385919
3567	227.3249713
3568	227.2678117
3569	227.2283713
3570	227.1943856
3571	227.1433821
3572	227.1038692
3573	227.0765969
3574	227.0691871
3575	227.0392854
3576	227.0120567
3577	226.9709648
3578	226.9212154
3579	226.9033939
3580	226.8583357
3581	226.8075756
3582	226.7945628
3583	226.7703242
3584	226.750713
3585	226.7106546
3586	226.6528579
3587	226.6302483
3588	226.5893037
3589	226.5646653
3590	226.5326107
3591	226.5062504
3592	226.476588
3593	226.4725374
3594	226.4533702
3595	226.4361577
3596	226.4234441
3597	226.3827443
3598	226.3560711
3599	226.3345335
3600	226.2808064
3601	226.2542752
3602	226.207986
3603	226.182639
3604	226.157713
3605	226.1378026
3606	226.1306766
3607	226.08576
3608	226.06718
3609	226.0196444
3610	226.0068815
3611	225.9983995
3612	225.9915133
3613	225.9499651
3614	225.8915308
3615	225.8656959
3616	225.8445867
3617	225.7972003
3618	225.7658787
3619	225.7089027
3620	225.6553004
3621	225.6335995
3622	225.6092252
3623	225.5770704
3624	225.5566143
3625	225.550397
3626	225.5378546
3627	225.4812275
3628	225.4375835
3629	225.3861618
3630	225.3331957
3631	225.3294288
3632	225.2979763
3633	225.2792945
3634	225.2670067
3635	225.2611223
3636	225.2101475
3637	225.1941065
3638	225.1767081
3639	225.1558061
3640	225.1254439
3641	225.0940295
3642	225.0882336
3643	225.0763654
3644	225.03356
3645	225.0230629
3646	224.9983144
3647	224.9504349
3648	224.9258473
3649	224.8765427
3650	224.8440406
3651	224.8142324
3652	224.7912716
3653	224.750141
3654	224.7194489
3655	224.6921033
3656	224.6572562
3657	224.6446349
3658	224.6096755
3659	224.5699162
3660	224.5393415
3661	224.5139017
3662	224.4899181
3663	224.4490579
3664	224.4336794
3665	224.4272807
3666	224.3964239
3667	224.3633426
3668	224.3430701
3669	224.3315439
3670	224.2943144
3671	224.2818417
3672	224.2710265
3673	224.2436857
3674	224.2171647
3675	224.1759409
3676	224.1579695
3677	224.1302119
3678	224.1028206
3679	224.088739
3680	224.059014
3681	224.0345346
3682	224.0056373
3683	223.9487155
3684	223.9376331
3685	223.8980685
3686	223.8542889
3687	223.8404518
3688	223.8174252
3689	223.8058625
3690	223.7516508
3691	223.7214613
3692	223.668224
3693	223.6546913
3694	223.5918353
3695	223.561485
3696	223.5188382
3697	223.4688983
3698	223.4272518
3699	223.4144322
3700	223.3825715
3701	223.3455313
3702	223.3380069
3703	223.2609441
3704	223.23811
3705	223.2137972
3706	223.1941547
3707	223.1686994
3708	223.1225215
3709	223.1058769
3710	223.0752814
3711	223.0557275
3712	223.0351063
3713	223.0044575
3714	222.9746372
3715	222.9343215
3716	222.8764131
3717	222.8631714
3718	222.8406874
3719	222.7916072
3720	222.737115
3721	222.7265839
3722	222.7068175
3723	222.6684665
3724	222.6462511
3725	222.6249558
3726	222.5961145
3727	222.5586016
3728	222.5255442
3729	222.5205307
3730	222.4988497
3731	222.4640189
3732	222.4199363
3733	222.3983241
3734	222.3455209
3735	222.3087165
3736	222.2822127
3737	222.2762045
3738	222.2360001
3739	222.2055276
3740	222.1727182
3741	222.1564075
3742	222.1293352
3743	222.0978137
3744	222.0849018
3745	222.0649937
3746	222.036484
3747	222.0311159
3748	222.0132967
3749	221.9927568
3750	221.9497363
3751	221.9445836
3752	221.9245935
3753	221.8686018
3754	221.8466954
3755	221.8015157
3756	221.7525659
3757	221.7472993
3758	221.7255425
3759	221.6666026
3760	221.650388
3761	221.6214262
3762	221.5827866
3763	221.5785894
3764	221.5501166
3765	221.5343926
3766	221.4996114
3767	221.460143
3768	221.4452422
3769	221.4362509
3770	221.4012205
3771	221.3798871
3772	221.3591219
3773	221.3052422
3774	221.2784434
3775	221.2712968
3776	221.2511051
3777	221.2409783
3778	221.1914733
3779	221.1728142
3780	221.132677
3781	221.1187989
3782	221.0855771
3783	221.0066655
3784	220.993107
3785	220.9586775
3786	220.9450422
3787	220.9227393
3788	220.8881572
3789	220.8002749
3790	220.7753342
3791	220.7603089
3792	220.7290699
3793	220.7037874
3794	220.6717567
3795	220.5799912
3796	220.5553619
3797	220.5231459
3798	220.4732916
3799	220.4551334
3800	220.4504714
3801	220.4109208
3802	220.3911404
3803	220.3653543
3804	220.3518967
3805	220.3128523
3806	220.2662124
3807	220.2409456
3808	220.2281075
3809	220.19856
3810	220.1893224
3811	220.161883
3812	220.0751811
3813	220.0322802
3814	220.0044902
3815	219.9677428
3816	219.9482102
3817	219.9284681
3818	219.89976
3819	219.8674517
3820	219.8591964
3821	219.8420777
3822	219.8228603
3823	219.819036
3824	219.7912039
3825	219.7768263
3826	219.7268421
3827	219.7000605
3828	219.6692557
3829	219.6622174
3830	219.6338557
3831	219.619918
3832	219.610579
3833	219.5794884
3834	219.5444434
3835	219.4870832
3836	219.431342
3837	219.3891728
3838	219.3456997
3839	219.3210931
3840	219.3162587
3841	219.2751125
3842	219.248539
3843	219.2343251
3844	219.206199
3845	219.1812462
3846	219.1718667
3847	219.1491647
3848	219.1301699
3849	219.0961234
3850	219.04945
3851	219.0224097
3852	219.0187218
3853	218.9924346
3854	218.9116252
3855	218.8437532
3856	218.8102775
3857	218.7874031
3858	218.7605536
3859	218.7202908
3860	218.6979685
3861	218.6392004
3862	218.6024759
3863	218.5728378
3864	218.5563078
3865	218.5335769
3866	218.5228984
3867	218.5009525
3868	218.4739173
3869	218.4498574
3870	218.4266761
3871	218.3942059
3872	218.3357158
3873	218.2876114
3874	218.2560898
3875	218.2108256
3876	218.1824867
3877	218.1715488
3878	218.149117
3879	218.1230878
3880	218.1006963
3881	218.0600886
3882	218.0315043
3883	217.9524019
3884	217.9319176
3885	217.9129728
3886	217.8946877
3887	217.8766687
3888	217.8554662
3889	217.8209476
3890	217.7902932
3891	217.7665118
3892	217.7447861
3893	217.7161485
3894	217.6968313
3895	217.6749661
3896	217.6493378
3897	217.6198888
3898	217.5979411
3899	217.5598733
3900	217.5298594
3901	217.5011107
3902	217.4850375
3903	217.4722694
3904	217.4450883
3905	217.3722069
3906	217.3350728
3907	217.3103003
3908	217.2946024
3909	217.281453
3910	217.2768998
3911	217.2650726
3912	217.2238608
3913	217.1672432
3914	217.1280583
3915	217.1049513
3916	217.0843748
3917	217.0634071
3918	217.0356413
3919	216.9768793
3920	216.9673187
3921	216.9367272
3922	216.9125325
3923	216.8852941
3924	216.865602
3925	216.8401975
3926	216.8072094
3927	216.7744176
3928	216.7561597
3929	216.7301872
3930	216.7119593
3931	216.6771406
3932	216.6697867
3933	216.6605148
3934	216.6313278
3935	216.5779039
3936	216.5602245
3937	216.5310038
3938	216.5155467
3939	216.5065886
3940	216.4968577
3941	216.468169
3942	216.4201196
3943	216.4133252
3944	216.3956103
3945	216.3778555
3946	216.3668888
3947	216.3446249
3948	216.3317242
3949	216.2976539
3950	216.2774217
3951	216.2691986
3952	216.2389315
3953	216.198623
3954	216.148847
3955	216.1299991
3956	216.1145087
3957	216.0773748
3958	216.0709545
3959	216.0363007
3960	216.0144879
3961	215.9948175
3962	215.9592068
3963	215.9434717
3964	215.9358785
3965	215.9020875
3966	215.8185751
3967	215.7880131
3968	215.7481315
3969	215.7061978
3970	215.6891766
3971	215.6348732
3972	215.5870722
3973	215.5646998
3974	215.559194
3975	215.5139174
3976	215.4982022
3977	215.4780451
3978	215.4647745
3979	215.447111
3980	215.4266192
3981	215.3894148
3982	215.3733889
3983	215.35933
3984	215.3188931
3985	215.3099127
3986	215.2774815
3987	215.2302873
3988	215.2126369
3989	215.1797437
3990	215.1339862
3991	215.0839111
3992	215.0636272
3993	215.0215831
3994	214.993671
3995	214.9770329
3996	214.9369738
3997	214.9195096
3998	214.9085089
3999	214.8841725
4000	214.8627631
4001	214.8298683
4002	214.7885722
4003	214.7800012
4004	214.7637069
4005	214.7178355
4006	214.6738815
4007	214.6586009
4008	214.6436497
4009	214.6193704
4010	214.6032993
4011	214.5759629
4012	214.5601649
4013	214.5174936
4014	214.4863849
4015	214.483886
4016	214.4498693
4017	214.417495
4018	214.3856062
4019	214.3672836
4020	214.3390336
4021	214.3303683
4022	214.3041246
4023	214.2965871
4024	214.2934462
4025	214.2822657
4026	214.2573346
4027	214.2181216
4028	214.1985117
4029	214.1831363
4030	214.1513316
4031	214.1188699
4032	214.0813794
4033	214.051544
4034	214.0366214
4035	214.0035211
4036	213.9828751
4037	213.9549108
4038	213.9435856
4039	213.9307623
4040	213.9118027
4041	213.8853639
4042	213.8631614
4043	213.8325325
4044	213.828011
4045	213.7997261
4046	213.7575781
4047	213.7486239
4048	213.6950356
4049	213.6766966
4050	213.6577526
4051	213.6345444
4052	213.5994588
4053	213.5797012
4054	213.5774202
4055	213.5601726
4056	213.5078616
4057	213.4969162
4058	213.4711107
4059	213.4382678
4060	213.4228098
4061	213.3458009
4062	213.322421
4063	213.2970944
4064	213.2946355
4065	213.2716026
4066	213.2552955
4067	213.2377022
4068	213.2277789
4069	213.1905723
4070	213.1762018
4071	213.1466378
4072	213.127453
4073	213.1064232
4074	213.084065
4075	213.0721415
4076	213.0086654
4077	212.9792144
4078	212.9765316
4079	212.9157328
4080	212.9134677
4081	212.8742305
4082	212.8483531
4083	212.8237657
4084	212.7938531
4085	212.749681
4086	212.7473899
4087	212.7320378
4088	212.7255826
4089	212.6638667
4090	212.6431018
4091	212.6307976
4092	212.6286659
4093	212.6197511
4094	212.5948058
4095	212.5689273
4096	212.5262664
4097	212.4977079
4098	212.4955356
4099	212.4698358
4100	212.4243014
4101	212.3819139
4102	212.3556541
4103	212.341649
4104	212.3351443
4105	212.3330452
4106	212.3074295
4107	212.2986077
4108	212.2735947
4109	212.2691983
4110	212.2519588
4111	212.2343612
4112	212.2029373
4113	212.174643
4114	212.1601102
4115	212.129148
4116	212.1118571
4117	212.102256
4118	212.0668083
4119	212.0321004
4120	212.0196612
4121	211.9884092
4122	211.9718035
4123	211.9586301
4124	211.943483
4125	211.9118556
4126	211.9012816
4127	211.8739701
4128	211.8716078
4129	211.8208281
4130	211.8167619
4131	211.7911953
4132	211.7626489
4133	211.7556614
4134	211.7211966
4135	211.6973706
4136	211.6545289
4137	211.6485398
4138	211.622492
4139	211.6094587
4140	211.5820927
4141	211.5699485
4142	211.5580774
4143	211.5237724
4144	211.5088098
4145	211.488869
4146	211.4733058
4147	211.4413117
4148	211.4348821
4149	211.4237296
4150	211.4141329
4151	211.3969714
4152	211.3590456
4153	211.3447333
4154	211.326712
4155	211.3011619
4156	211.2929229
4157	211.2781896
4158	211.276225
4159	211.2420215
4160	211.2204326
4161	211.1968803
4162	211.1928579
4163	211.1770813
4164	211.1521595
4165	211.1358872
4166	211.1247496
4167	211.1072847
4168	211.0794824
4169	211.0618212
4170	211.0436269
4171	211.0247404
4172	211.0062506
4173	210.9862882
4174	210.9530583
4175	210.9365646
4176	210.9177567
4177	210.9055645
4178	210.9011857
4179	210.8826746
4180	210.8587693
4181	210.8377366
4182	210.8136345
4183	210.8055242
4184	210.7965041
4185	210.7763401
4186	210.7384706
4187	210.7225544
4188	210.7068969
4189	210.696627
4190	210.6797729
4191	210.6536795
4192	210.6337754
4193	210.6098017
4194	210.5986408
4195	210.5828971
4196	210.5560739
4197	210.5399784
4198	210.5273479
4199	210.5181962
4200	210.5026177
4201	210.4854281
4202	210.4589394
4203	210.4328994
4204	210.3940052
4205	210.37181
4206	210.3460806
4207	210.3063287
4208	210.275043
4209	210.2514994
4210	210.2241891
4211	210.2040097
4212	210.1968638
4213	210.1472653
4214	210.1079545
4215	210.1021984
4216	210.0784985
4217	210.0712033
4218	210.0611896
4219	210.0427678
4220	210.0299681
4221	210.0202115
4222	209.9940351
4223	209.9805231
4224	209.9653117
4225	209.9459694
4226	209.9320332
4227	209.9124921
4228	209.8774187
4229	209.866075
4230	209.8456404
4231	209.8296801
4232	209.8052467
4233	209.7911049
4234	209.7512491
4235	209.7347916
4236	209.7225486
4237	209.6969857
4238	209.6798374
4239	209.6346976
4240	209.6116368
4241	209.5975855
4242	209.5801055
4243	209.5659979
4244	209.5434979
4245	209.533948
4246	209.5038547
4247	209.4847143
4248	209.4807346
4249	209.4731447
4250	209.4642168
4251	209.4469575
4252	209.4103803
4253	209.387741
4254	209.3853564
4255	209.3756197
4256	209.3614299
4257	209.3481109
4258	209.3282596
4259	209.3133792
4260	209.2964525
4261	209.2856597
4262	209.2578916
4263	209.2191594
4264	209.18666
4265	209.1629133
4266	209.1536638
4267	209.1134776
4268	209.1043299
4269	209.0948894
4270	209.0745031
4271	209.0629756
4272	209.0445979
4273	209.0068646
4274	208.9859757
4275	208.9499222
4276	208.9202335
4277	208.892261
4278	208.8705919
4279	208.8429905
4280	208.7980229
4281	208.7707504
4282	208.7370133
4283	208.7062646
4284	208.6854355
4285	208.6451087
4286	208.6110275
4287	208.5906121
4288	208.5517631
4289	208.5451971
4290	208.5155335
4291	208.4966825
4292	208.469081
4293	208.4376787
4294	208.4322866
4295	208.4067969
4296	208.4005297
4297	208.3954434
4298	208.3862607
4299	208.3501894
4300	208.3358387
4301	208.3076657
4302	208.267163
4303	208.2066817
4304	208.138982
4305	208.1338365
4306	208.1208789
4307	208.1133449
4308	208.0932352
4309	208.0634533
4310	208.0432648
4311	208.0068974
4312	207.980608
4313	207.9541265
4314	207.8886605
4315	207.8869931
4316	207.848104
4317	207.8106802
4318	207.8004017
4319	207.7902273
4320	207.7722277
4321	207.7530567
4322	207.7437061
4323	207.7158489
4324	207.6770186
4325	207.6516886
4326	207.6255492
4327	207.6025906
4328	207.5933769
4329	207.561275
4330	207.551177
4331	207.5439946
4332	207.5394538
4333	207.5229854
4334	207.5120229
4335	207.4999124
4336	207.4735641
4337	207.453777
4338	207.4186513
4339	207.3814259
4340	207.3569805
4341	207.3350137
4342	207.3136374
4343	207.2806987
4344	207.2661129
4345	207.2297045
4346	207.2222046
4347	207.1999875
4348	207.1847296
4349	207.1586675
4350	207.1509839
4351	207.1284831
4352	207.107416
4353	207.0876607
4354	207.0799282
4355	207.058378
4356	207.0068557
4357	206.9933557
4358	206.9743832
4359	206.959247
4360	206.946478
4361	206.9319352
4362	206.9112707
4363	206.8730807
4364	206.8608595
4365	206.8084879
4366	206.7887923
4367	206.7777287
4368	206.7529513
4369	206.7412643
4370	206.6900273
4371	206.6518368
4372	206.6316182
4373	206.6169182
4374	206.5934608
4375	206.5707127
4376	206.564324
4377	206.5465061
4378	206.5234434
4379	206.5032805
4380	206.4541874
4381	206.4300205
4382	206.3927592
4383	206.3917421
4384	206.3540879
4385	206.3482394
4386	206.3468002
4387	206.3279738
4388	206.3260723
4389	206.298554
4390	206.2707716
4391	206.2640374
4392	206.2414842
4393	206.1979027
4394	206.1764883
4395	206.1328074
4396	206.1216108
4397	206.0670715
4398	206.0499654
4399	206.0287718
4400	206.0182181
4401	206.0123041
4402	205.9940522
4403	205.9717084
4404	205.963434
4405	205.9359861
4406	205.9163367
4407	205.9071079
4408	205.8724018
4409	205.8610154
4410	205.8557197
4411	205.8469717
4412	205.8390708
4413	205.8310411
4414	205.8194186
4415	205.8019599
4416	205.7952585
4417	205.7761579
4418	205.7448013
4419	205.7388758
4420	205.7065504
4421	205.6603621
4422	205.6434405
4423	205.6309439
4424	205.6095946
4425	205.5743451
4426	205.5400168
4427	205.5146023
4428	205.4972965
4429	205.4742739
4430	205.4529447
4431	205.4367313
4432	205.4259091
4433	205.3738499
4434	205.3672165
4435	205.3330664
4436	205.3225481
4437	205.3067724
4438	205.3023798
4439	205.2778747
4440	205.2515779
4441	205.2300894
4442	205.2085416
4443	205.1782841
4444	205.1751645
4445	205.1660949
4446	205.1504339
4447	205.1084071
4448	205.0838594
4449	205.0415731
4450	205.020454
4451	204.9811809
4452	204.9793042
4453	204.9472714
4454	204.9310837
4455	204.8965779
4456	204.8827398
4457	204.8638907
4458	204.8426094
4459	204.8196455
4460	204.8061298
4461	204.7660529
4462	204.7504708
4463	204.7083279
4464	204.6828543
4465	204.6691103
4466	204.6514713
4467	204.6099157
4468	204.5862503
4469	204.5657809
4470	204.5376409
4471	204.5178083
4472	204.5060315
4473	204.4899296
4474	204.4706042
4475	204.4543842
4476	204.4302252
4477	204.4190249
4478	204.3933322
4479	204.3463352
4480	204.3217389
4481	204.3056286
4482	204.2627253
4483	204.2525176
4484	204.2379901
4485	204.2258697
4486	204.2023224
4487	204.1772219
4488	204.1641648
4489	204.1550737
4490	204.1409794
4491	204.1246953
4492	204.1079513
4493	204.0927667
4494	204.0725972
4495	204.0655816
4496	204.058899
4497	204.045877
4498	204.015228
4499	203.9739987
4500	203.950753
4501	203.9454033
4502	203.9213372
4503	203.9078331
4504	203.8902724
4505	203.8655426
4506	203.8611913
4507	203.8290953
4508	203.8139884
4509	203.7689947
4510	203.7510764
4511	203.7343755
4512	203.7317273
4513	203.7149271
4514	203.6986212
4515	203.6803185
4516	203.6479299
4517	203.6425944
4518	203.633951
4519	203.6102788
4520	203.5956581
4521	203.5723519
4522	203.570637
4523	203.5406491
4524	203.5186497
4525	203.4932562
4526	203.4805774
4527	203.4590757
4528	203.4497719
4529	203.4372105
4530	203.4330864
4531	203.4264618
4532	203.413715
4533	203.4109605
4534	203.3863487
4535	203.3518766
4536	203.3376894
4537	203.3229378
4538	203.2977499
4539	203.2706945
4540	203.2545516
4541	203.236038
4542	203.2153224
4543	203.1795165
4544	203.1562882
4545	203.1170294
4546	203.0915114
4547	203.0747177
4548	203.0330153
4549	203.0140491
4550	202.9964891
4551	202.9874507
4552	202.9790118
4553	202.9689203
4554	202.9566679
4555	202.9400466
4556	202.9187795
4557	202.8990603
4558	202.8891953
4559	202.8713419
4560	202.8465872
4561	202.8307491
4562	202.807597
4563	202.7828836
4564	202.7595378
4565	202.7491541
4566	202.736616
4567	202.7072229
4568	202.6902305
4569	202.67756
4570	202.6679938
4571	202.627049
4572	202.6188934
4573	202.6066639
4574	202.5901034
4575	202.5609541
4576	202.5480292
4577	202.5324002
4578	202.5113316
4579	202.4906074
4580	202.4807307
4581	202.4591018
4582	202.4439959
4583	202.4271212
4584	202.4109677
4585	202.3926256
4586	202.3733029
4587	202.350344
4588	202.3299054
4589	202.3155932
4590	202.2896226
4591	202.2732203
4592	202.2546121
4593	202.2357205
4594	202.1956631
4595	202.1890638
4596	202.1687048
4597	202.1604362
4598	202.1483776
4599	202.1341079
4600	202.1147248
4601	202.1047681
4602	202.0851077
4603	202.0655712
4604	202.0521068
4605	202.0366496
4606	202.0229866
4607	201.9992207
4608	201.9831806
4609	201.9800414
4610	201.9351453
4611	201.9343906
4612	201.9246275
4613	201.9165873
4614	201.8863414
4615	201.8711131
4616	201.8515876
4617	201.8316725
4618	201.8057728
4619	201.7665417
4620	201.755196
4621	201.7406921
4622	201.7288266
4623	201.709447
4624	201.6799828
4625	201.6581396
4626	201.6416374
4627	201.607447
4628	201.5814419
4629	201.5625271
4630	201.5466204
4631	201.5306256
4632	201.508065
4633	201.47021
4634	201.4607925
4635	201.4552482
4636	201.430612
4637	201.4087817
4638	201.3938752
4639	201.3787666
4640	201.3573631
4641	201.3392191
4642	201.3298165
4643	201.2926889
4644	201.2740033
4645	201.2490535
4646	201.2290392
4647	201.1993416
4648	201.1669328
4649	201.1495153
4650	201.1427887
4651	201.135763
4652	201.1227436
4653	201.1210238
4654	201.0995159
4655	201.063734
4656	201.0495418
4657	201.0145052
4658	200.9839001
4659	200.9538871
4660	200.9388689
4661	200.9233325
4662	200.895344
4663	200.8758467
4664	200.8537817
4665	200.8359496
4666	200.8319226
4667	200.8235109
4668	200.8117668
4669	200.7897511
4670	200.7800581
4671	200.7543311
4672	200.7359862
4673	200.7222136
4674	200.7044103
4675	200.6951798
4676	200.6746177
4677	200.6528483
4678	200.6472335
4679	200.6238721
4680	200.618997
4681	200.6016984
4682	200.5875568
4683	200.5809236
4684	200.5574754
4685	200.5527917
4686	200.5322081
4687	200.5259908
4688	200.5156832
4689	200.5061947
4690	200.494719
4691	200.491577
4692	200.4817657
4693	200.4736386
4694	200.459196
4695	200.4338886
4696	200.4193915
4697	200.4159787
4698	200.3877892
4699	200.3631133
4700	200.3429651
4701	200.3345659
4702	200.3271415
4703	200.3108497
4704	200.2815584
4705	200.2765878
4706	200.2482074
4707	200.2295723
4708	200.2180329
4709	200.2043435
4710	200.1921473
4711	200.1803213
4712	200.1721335
4713	200.1661249
4714	200.14654
4715	200.1292128
4716	200.1096561
4717	200.1053251
4718	200.0927509
4719	200.0818442
4720	200.0792212
4721	200.0696463
4722	200.0616585
4723	200.0511528
4724	200.0350178
4725	200.0334469
4726	200.0065225
4727	199.9973309
4728	199.9805795
4729	199.9636619
4730	199.9360246
4731	199.9134115
4732	199.8876026
4733	199.8698446
4734	199.8565995
4735	199.827796
4736	199.8013764
4737	199.7944508
4738	199.7868333
4739	199.7606694
4740	199.7426935
4741	199.7206268
4742	199.7089455
4743	199.6957029
4744	199.6778613
4745	199.6700438
4746	199.6505082
4747	199.6348292
4748	199.6066758
4749	199.6049676
4750	199.5847534
4751	199.5719668
4752	199.5437568
4753	199.5230897
4754	199.5125684
4755	199.5050345
4756	199.4821996
4757	199.4708627
4758	199.4529006
4759	199.4476065
4760	199.4358882
4761	199.41243
4762	199.386511
4763	199.3791626
4764	199.3580178
4765	199.3423667
4766	199.3244838
4767	199.2948334
4768	199.2818761
4769	199.2664891
4770	199.2416179
4771	199.2210358
4772	199.2107736
4773	199.1944846
4774	199.1709948
4775	199.1631812
4776	199.1449271
4777	199.1283412
4778	199.1068043
4779	199.0939177
4780	199.0817365
4781	199.063944
4782	199.0508277
4783	199.0466613
4784	199.0399504
4785	199.0233367
4786	199.0149991
4787	199.0083774
4788	198.9838951
4789	198.9619486
4790	198.9502363
4791	198.9433336
4792	198.9246581
4793	198.8952666
4794	198.8753227
4795	198.8603459
4796	198.8490541
4797	198.8419834
4798	198.8358466
4799	198.8237555
4800	198.8065553
4801	198.8013826
4802	198.7908124
4803	198.7723439
4804	198.7367226
4805	198.7187232
4806	198.7041382
4807	198.6796587
4808	198.6641729
4809	198.6506109
4810	198.6336392
4811	198.6171782
4812	198.5970885
4813	198.593535
4814	198.5748833
4815	198.5684626
4816	198.5441924
4817	198.5335036
4818	198.5208872
4819	198.4920328
4820	198.4829833
4821	198.4745169
4822	198.4645928
4823	198.4565987
4824	198.43659
4825	198.4159313
4826	198.3978969
