iter	Passed	Remaining
3249	5837	12124
3250	5839	12123
3251	5841	12121
3252	5843	12119
3253	5845	12118
3254	5848	12118
3255	5849	12116
3256	5851	12114
3257	5853	12112
3258	5854	12110
3259	5856	12108
3260	5858	12107
3261	5860	12105
3262	5862	12103
3263	5864	12102
3264	5866	12100
3265	5867	12098
3266	5869	12096
3267	5871	12094
3268	5873	12092
3269	5875	12092
3270	5877	12091
3271	5879	12089
3272	5881	12088
3273	5883	12086
3274	5885	12084
3275	5886	12082
3276	5888	12080
3277	5890	12079
3278	5892	12078
3279	5894	12076
3280	5896	12074
3281	5897	12072
3282	5899	12071
3283	5901	12068
3284	5904	12069
3285	5906	12067
3286	5907	12065
3287	5909	12063
3288	5911	12061
3289	5913	12060
3290	5914	12058
3291	5917	12057
3292	5919	12056
3293	5921	12054
3294	5922	12052
3295	5924	12049
3296	5925	12047
3297	5927	12045
3298	5929	12043
3299	5931	12042
3300	5933	12041
3301	5935	12039
3302	5936	12037
3303	5938	12035
3304	5940	12033
3305	5942	12031
3306	5943	12029
3307	5946	12028
3308	5948	12027
3309	5950	12025
3310	5951	12023
3311	5953	12021
3312	5955	12019
3313	5956	12018
3314	5958	12016
3315	5960	12015
3316	5962	12013
3317	5964	12011
3318	5966	12009
3319	5968	12008
3320	5970	12006
3321	5972	12005
3322	5974	12004
3323	5976	12002
3324	5977	12000
3325	5980	11999
3326	5982	11998
3327	5984	11997
3328	5986	11996
3329	5988	11995
3330	5990	11993
3331	5992	11991
3332	5993	11989
3333	5995	11986
3334	5996	11984
3335	5998	11982
3336	6000	11981
3337	6002	11979
3338	6003	11977
3339	6005	11974
3340	6007	11973
3341	6009	11971
3342	6010	11969
3343	6012	11967
3344	6014	11966
3345	6016	11965
3346	6018	11963
3347	6020	11962
3348	6022	11960
3349	6024	11958
3350	6025	11956
3351	6027	11954
3352	6029	11953
3353	6031	11951
3354	6032	11949
3355	6034	11946
3356	6036	11944
3357	6037	11942
3358	6039	11940
3359	6041	11938
3360	6043	11936
3361	6044	11935
3362	6047	11934
3363	6048	11931
3364	6050	11929
3365	6051	11927
3366	6053	11924
3367	6054	11922
3368	6056	11921
3369	6059	11920
3370	6075	11947
3371	6077	11945
3372	6078	11942
3373	6080	11940
3374	6081	11938
3375	6083	11936
3376	6085	11935
3377	6087	11934
3378	6089	11932
3379	6091	11930
3380	6093	11929
3381	6095	11927
3382	6097	11925
3383	6098	11923
3384	6101	11923
3385	6103	11922
3386	6105	11920
3387	6106	11918
3388	6108	11915
3389	6110	11914
3390	6111	11912
3391	6113	11910
3392	6115	11908
3393	6117	11906
3394	6119	11904
3395	6120	11902
3396	6122	11900
3397	6124	11898
3398	6125	11896
3399	6128	11896
3400	6130	11894
3401	6131	11892
3402	6133	11890
3403	6135	11888
3404	6136	11885
3405	6138	11883
3406	6139	11881
3407	6141	11879
3408	6143	11877
3409	6144	11875
3410	6146	11873
3411	6148	11872
3412	6150	11869
3413	6151	11867
3414	6153	11865
3415	6155	11863
3416	6156	11861
3417	6158	11859
3418	6160	11857
3419	6162	11855
3420	6163	11853
3421	6165	11851
3422	6167	11849
3423	6168	11847
3424	6170	11846
3425	6172	11844
3426	6174	11842
3427	6175	11840
3428	6177	11838
3429	6179	11835
3430	6180	11833
3431	6182	11831
3432	6184	11830
3433	6186	11828
3434	6188	11826
3435	6189	11824
3436	6191	11822
3437	6193	11820
3438	6194	11818
3439	6196	11816
3440	6198	11814
3441	6199	11812
3442	6201	11810
3443	6203	11808
3444	6204	11806
3445	6206	11804
3446	6208	11802
3447	6210	11800
3448	6211	11798
3449	6213	11797
3450	6221	11806
3451	6222	11804
3452	6224	11802
3453	6226	11800
3454	6228	11798
3455	6229	11796
3456	6231	11794
3457	6233	11792
3458	6235	11790
3459	6236	11788
3460	6238	11786
3461	6240	11785
3462	6242	11783
3463	6244	11781
3464	6245	11779
3465	6247	11778
3466	6249	11776
3467	6251	11774
3468	6253	11772
3469	6254	11770
3470	6256	11768
3471	6258	11767
3472	6260	11765
3473	6262	11764
3474	6264	11762
3475	6266	11760
3476	6267	11758
3477	6269	11757
3478	6271	11756
3479	6274	11754
3480	6275	11753
3481	6277	11750
3482	6279	11749
3483	6280	11746
3484	6283	11745
3485	6284	11744
3486	6287	11743
3487	6289	11741
3488	6290	11739
3489	6292	11738
3490	6294	11735
3491	6296	11734
3492	6298	11733
3493	6300	11731
3494	6302	11729
3495	6303	11727
3496	6305	11725
3497	6307	11724
3498	6309	11722
3499	6310	11720
3500	6312	11718
3501	6315	11717
3502	6317	11716
3503	6318	11714
3504	6320	11712
3505	6322	11710
3506	6324	11709
3507	6326	11708
3508	6328	11706
3509	6330	11704
3510	6331	11702
3511	6333	11700
3512	6335	11698
3513	6337	11697
3514	6339	11696
3515	6341	11694
3516	6343	11693
3517	6345	11691
3518	6347	11689
3519	6348	11687
3520	6350	11685
3521	6353	11685
3522	6355	11683
3523	6356	11681
3524	6358	11679
3525	6360	11678
3526	6362	11677
3527	6364	11675
3528	6366	11674
3529	6368	11672
3530	6370	11671
3531	6372	11669
3532	6374	11668
3533	6376	11666
3534	6377	11664
3535	6380	11663
3536	6382	11661
3537	6383	11660
3538	6386	11658
3539	6387	11656
3540	6389	11655
3541	6391	11653
3542	6394	11653
3543	6395	11651
3544	6397	11649
3545	6399	11647
3546	6401	11645
3547	6402	11643
3548	6404	11641
3549	6416	11657
3550	6417	11655
3551	6419	11653
3552	6421	11652
3553	6423	11651
3554	6425	11649
3555	6427	11648
3556	6429	11646
3557	6431	11644
3558	6432	11641
3559	6434	11640
3560	6437	11639
3561	6438	11637
3562	6441	11636
3563	6443	11635
3564	6445	11633
3565	6447	11632
3566	6449	11631
3567	6451	11630
3568	6453	11628
3569	6455	11626
3570	6457	11625
3571	6459	11623
3572	6460	11621
3573	6462	11619
3574	6464	11618
3575	6467	11617
3576	6469	11616
3577	6471	11615
3578	6473	11613
3579	6474	11611
3580	6477	11611
3581	6479	11609
3582	6481	11607
3583	6483	11605
3584	6484	11603
3585	6486	11602
3586	6488	11600
3587	6490	11599
3588	6492	11598
3589	6494	11596
3590	6496	11594
3591	6498	11592
3592	6500	11591
3593	6502	11589
3594	6504	11588
3595	6506	11587
3596	6508	11585
3597	6509	11583
3598	6511	11580
3599	6513	11579
3600	6515	11577
3601	6516	11575
3602	6518	11573
3603	6520	11571
3604	6522	11570
3605	6524	11568
3606	6526	11566
3607	6527	11564
3608	6529	11562
3609	6531	11560
3610	6533	11559
3611	6535	11557
3612	6537	11556
3613	6538	11553
3614	6540	11551
3615	6541	11549
3616	6543	11547
3617	6545	11545
3618	6547	11543
3619	6548	11541
3620	6550	11539
3621	6552	11537
3622	6553	11535
3623	6555	11533
3624	6557	11532
3625	6559	11530
3626	6561	11529
3627	6563	11528
3628	6565	11527
3629	6567	11524
3630	6569	11523
3631	6572	11523
3632	6574	11522
3633	6576	11521
3634	6579	11520
3635	6581	11518
3636	6583	11517
3637	6585	11516
3638	6587	11515
3639	6589	11513
3640	6591	11511
3641	6593	11510
3642	6594	11507
3643	6596	11505
3644	6599	11505
3645	6601	11504
3646	6603	11502
3647	6604	11500
3648	6606	11498
3649	6608	11496
3650	6609	11494
3651	6611	11492
3652	6613	11490
3653	6615	11488
3654	6616	11486
3655	6618	11484
3656	6620	11482
3657	6621	11480
3658	6623	11478
3659	6625	11476
3660	6626	11474
3661	6628	11472
3662	6630	11470
3663	6631	11468
3664	6633	11466
3665	6635	11464
3666	6637	11462
3667	6638	11460
3668	6640	11458
3669	6642	11456
3670	6644	11454
3671	6645	11452
3672	6647	11450
3673	6649	11448
3674	6650	11446
3675	6652	11444
3676	6653	11442
3677	6656	11441
3678	6658	11439
3679	6659	11437
3680	6661	11435
3681	6663	11433
3682	6664	11430
3683	6666	11428
3684	6667	11426
3685	6669	11424
3686	6671	11422
3687	6672	11420
3688	6674	11418
3689	6676	11416
3690	6677	11413
3691	6679	11412
3692	6681	11410
3693	6683	11409
3694	6685	11407
3695	6686	11405
3696	6688	11403
3697	6690	11401
3698	6691	11399
3699	6693	11396
3700	6694	11394
3701	6696	11392
3702	6699	11391
3703	6700	11390
3704	6702	11388
3705	6704	11386
3706	6705	11383
3707	6707	11382
3708	6709	11379
3709	6711	11378
3710	6713	11376
3711	6715	11374
3712	6716	11373
3713	6718	11371
3714	6720	11368
3715	6721	11366
3716	6723	11364
3717	6725	11363
3718	6727	11362
3719	6729	11360
3720	6730	11357
3721	6732	11355
3722	6734	11353
3723	6735	11351
3724	6737	11349
3725	6739	11347
3726	6741	11346
3727	6743	11344
3728	6744	11342
3729	6746	11340
3730	6747	11338
3731	6749	11336
3732	6751	11333
3733	6753	11332
3734	6755	11330
3735	6756	11328
3736	6758	11326
3737	6760	11324
3738	6762	11323
3739	6763	11321
3740	6765	11318
3741	6767	11317
3742	6769	11315
3743	6770	11313
3744	6772	11311
3745	6774	11309
3746	6776	11307
3747	6777	11305
3748	6779	11304
3749	6781	11302
3750	6783	11300
3751	6785	11298
3752	6786	11296
3753	6788	11294
3754	6790	11292
3755	6791	11290
3756	6793	11288
3757	6795	11287
3758	6797	11285
3759	6799	11283
3760	6800	11281
3761	6802	11279
3762	6804	11277
3763	6805	11275
3764	6807	11273
3765	6809	11272
3766	6811	11270
3767	6813	11268
3768	6814	11266
3769	6816	11264
3770	6818	11262
3771	6819	11260
3772	6821	11258
3773	6824	11257
3774	6825	11255
3775	6827	11253
3776	6828	11250
3777	6830	11248
3778	6831	11246
3779	6833	11244
3780	6834	11241
3781	6836	11240
3782	6838	11238
3783	6839	11235
3784	6841	11233
3785	6843	11231
3786	6844	11229
3787	6846	11227
3788	6847	11225
3789	6849	11223
3790	6851	11221
3791	6853	11219
3792	6854	11217
3793	6856	11215
3794	6858	11213
3795	6859	11211
3796	6861	11209
3797	6863	11207
3798	6865	11205
3799	6866	11203
3800	6868	11201
3801	6869	11199
3802	6871	11196
3803	6872	11194
3804	6874	11192
3805	6876	11190
3806	6878	11189
3807	6880	11187
3808	6881	11185
3809	6883	11182
3810	6884	11180
3811	6886	11178
3812	6887	11175
3813	6889	11173
3814	6890	11171
3815	6892	11169
3816	6894	11168
3817	6896	11166
3818	6897	11163
3819	6899	11162
3820	6901	11160
3821	6902	11158
3822	6904	11155
3823	6906	11154
3824	6908	11152
3825	6910	11151
3826	6912	11149
3827	6913	11147
3828	6915	11145
3829	6917	11143
3830	6918	11141
3831	6920	11139
3832	6922	11137
3833	6924	11136
3834	6926	11134
3835	6927	11131
3836	6929	11129
3837	6930	11127
3838	6932	11125
3839	6934	11124
3840	6936	11122
3841	6938	11120
3842	6939	11118
3843	6940	11115
3844	6942	11113
3845	6943	11110
3846	6945	11109
3847	6947	11107
3848	6949	11106
3849	6951	11104
3850	6953	11102
3851	6954	11100
3852	6956	11098
3853	6957	11095
3854	6959	11093
3855	6961	11091
3856	6963	11091
3857	6965	11089
3858	6967	11087
3859	6968	11085
3860	6970	11082
3861	6971	11080
3862	6973	11078
3863	6974	11076
3864	6976	11074
3865	6994	11097
3866	6995	11095
3867	6997	11093
3868	6999	11091
3869	7000	11088
3870	7002	11086
3871	7003	11084
3872	7005	11082
3873	7007	11080
3874	7008	11078
3875	7010	11076
3876	7012	11074
3877	7013	11072
3878	7015	11070
3879	7017	11068
3880	7018	11065
3881	7020	11063
3882	7021	11061
3883	7023	11059
3884	7025	11057
3885	7026	11055
3886	7028	11053
3887	7030	11051
3888	7031	11049
3889	7033	11047
3890	7036	11046
3891	7037	11044
3892	7039	11042
3893	7041	11040
3894	7042	11038
3895	7044	11036
3896	7046	11034
3897	7047	11033
3898	7049	11031
3899	7051	11029
3900	7053	11027
3901	7055	11025
3902	7056	11023
3903	7058	11021
3904	7059	11018
3905	7061	11016
3906	7063	11015
3907	7065	11013
3908	7066	11011
3909	7068	11009
3910	7070	11007
3911	7072	11005
3912	7073	11004
3913	7076	11003
3914	7078	11001
3915	7080	11000
3916	7082	10998
3917	7084	10996
3918	7085	10994
3919	7087	10993
3920	7090	10992
3921	7091	10990
3922	7093	10988
3923	7095	10986
3924	7097	10985
3925	7099	10983
3926	7102	10983
3927	7104	10982
3928	7106	10980
3929	7108	10978
3930	7110	10977
3931	7111	10975
3932	7113	10973
3933	7115	10970
3934	7116	10969
3935	7118	10967
3936	7120	10965
3937	7122	10963
3938	7124	10962
3939	7125	10960
3940	7127	10957
3941	7129	10955
3942	7131	10954
3943	7133	10953
3944	7135	10951
3945	7137	10949
3946	7138	10947
3947	7140	10945
3948	7142	10944
3949	7144	10942
3950	7146	10940
3951	7147	10938
3952	7149	10937
3953	7151	10935
3954	7153	10933
3955	7155	10931
3956	7157	10930
3957	7159	10928
3958	7161	10927
3959	7163	10925
3960	7165	10924
3961	7167	10922
3962	7169	10921
3963	7171	10919
3964	7173	10918
3965	7175	10916
3966	7177	10915
3967	7178	10912
3968	7179	10910
3969	7181	10908
3970	7183	10907
3971	7185	10905
3972	7187	10903
3973	7189	10901
3974	7191	10899
3975	7192	10897
3976	7194	10895
3977	7196	10894
3978	7198	10893
3979	7200	10891
3980	7202	10889
3981	7204	10888
3982	7214	10898
3983	7215	10896
3984	7217	10894
3985	7219	10892
3986	7221	10890
3987	7222	10888
3988	7224	10886
3989	7226	10884
3990	7228	10882
3991	7229	10881
3992	7231	10879
3993	7233	10877
3994	7235	10875
3995	7236	10873
3996	7238	10871
3997	7241	10870
3998	7242	10868
3999	7244	10866
4000	7246	10864
4001	7247	10862
4002	7249	10860
4003	7251	10859
4004	7253	10858
4005	7255	10856
4006	7257	10854
4007	7259	10852
4008	7260	10850
4009	7262	10848
4010	7264	10846
4011	7266	10845
4012	7268	10844
4013	7270	10842
4014	7272	10840
4015	7274	10839
4016	7276	10837
4017	7277	10835
4018	7279	10832
4019	7281	10832
4020	7283	10830
4021	7285	10828
4022	7287	10826
4023	7288	10824
4024	7290	10822
4025	7292	10820
4026	7294	10818
4027	7296	10817
4028	7297	10815
4029	7299	10813
4030	7300	10811
4031	7302	10809
4032	7304	10807
4033	7306	10805
4034	7307	10803
4035	7309	10801
4036	7311	10800
4037	7313	10798
4038	7315	10795
4039	7316	10793
4040	7318	10791
4041	7319	10789
4042	7321	10787
4043	7324	10787
4044	7325	10785
4045	7327	10783
4046	7329	10781
4047	7330	10778
4048	7332	10777
4049	7334	10775
4050	7335	10772
4051	7337	10771
4052	7339	10769
4053	7341	10767
4054	7343	10765
4055	7344	10763
4056	7346	10761
4057	7347	10759
4058	7349	10757
4059	7351	10755
4060	7353	10754
4061	7355	10752
4062	7356	10750
4063	7358	10747
4064	7360	10745
4065	7361	10743
4066	7363	10741
4067	7364	10739
4068	7366	10737
4069	7368	10736
4070	7370	10733
4071	7371	10731
4072	7373	10729
4073	7374	10727
4074	7376	10725
4075	7378	10723
4076	7380	10722
4077	7382	10720
4078	7384	10718
4079	7385	10716
4080	7387	10714
4081	7389	10712
4082	7390	10710
4083	7392	10708
4084	7394	10707
4085	7396	10705
4086	7398	10703
4087	7399	10701
4088	7401	10699
4089	7403	10697
4090	7404	10694
4091	7406	10692
4092	7408	10691
4093	7410	10689
4094	7411	10687
4095	7413	10685
4096	7415	10683
4097	7416	10681
4098	7418	10679
4099	7419	10677
4100	7421	10675
4101	7423	10673
4102	7425	10672
4103	7427	10669
4104	7428	10667
4105	7430	10665
4106	7431	10663
4107	7433	10661
4108	7435	10659
4109	7436	10657
4110	7438	10655
4111	7440	10653
4112	7441	10651
4113	7443	10649
4114	7444	10646
4115	7446	10644
4116	7447	10642
4117	7449	10641
4118	7451	10639
4119	7453	10637
4120	7455	10635
4121	7456	10633
4122	7458	10630
4123	7459	10628
4124	7461	10626
4125	7463	10624
4126	7464	10623
4127	7466	10621
4128	7468	10619
4129	7470	10617
4130	7471	10615
4131	7473	10613
4132	7474	10611
4133	7476	10609
4134	7478	10607
4135	7480	10605
4136	7482	10603
4137	7483	10601
4138	7485	10599
4139	7487	10597
4140	7488	10595
4141	7490	10593
4142	7492	10591
4143	7494	10590
4144	7495	10588
4145	7497	10586
4146	7498	10583
4147	7500	10581
4148	7502	10580
4149	7504	10577
4150	7506	10576
4151	7508	10575
4152	7509	10573
4153	7511	10571
4154	7513	10570
4155	7515	10568
4156	7517	10566
4157	7519	10564
4158	7521	10563
4159	7523	10561
4160	7525	10560
4161	7526	10557
4162	7528	10556
4163	7530	10554
4164	7532	10552
4165	7534	10550
4166	7536	10549
4167	7538	10547
4168	7539	10545
4169	7541	10543
4170	7543	10541
4171	7544	10539
4172	7546	10537
4173	7548	10535
4174	7550	10533
4175	7552	10532
4176	7553	10530
4177	7555	10528
4178	7557	10527
4179	7561	10528
4180	7564	10528
4181	7566	10526
4182	7567	10524
4183	7569	10522
4184	7571	10520
4185	7573	10518
4186	7575	10517
4187	7577	10515
4188	7579	10514
4189	7581	10512
4190	7583	10511
4191	7585	10509
4192	7587	10508
4193	7589	10506
4194	7590	10504
4195	7592	10502
4196	7594	10500
4197	7595	10497
4198	7597	10496
4199	7599	10493
4200	7600	10491
4201	7602	10490
4202	7604	10488
4203	7606	10486
4204	7607	10484
4205	7609	10482
4206	7610	10480
4207	7612	10477
4208	7614	10475
4209	7616	10474
4210	7617	10472
4211	7619	10470
4212	7621	10468
4213	7622	10466
4214	7624	10464
4215	7626	10462
4216	7627	10460
4217	7629	10458
4218	7631	10457
4219	7633	10454
4220	7634	10452
4221	7636	10450
4222	7637	10448
4223	7639	10446
4224	7641	10444
4225	7642	10442
4226	7644	10440
4227	7646	10438
4228	7647	10436
4229	7649	10434
4230	7650	10431
4231	7652	10429
4232	7653	10427
4233	7655	10425
4234	7657	10424
4235	7659	10422
4236	7661	10420
4237	7663	10418
4238	7664	10416
4239	7666	10414
4240	7668	10412
4241	7669	10410
4242	7671	10409
4243	7673	10407
4244	7675	10405
4245	7677	10403
4246	7678	10401
4247	7680	10399
4248	7681	10397
4249	7683	10394
4250	7684	10392
4251	7686	10390
4252	7688	10389
4253	7689	10387
4254	7691	10384
4255	7693	10383
4256	7694	10381
4257	7696	10379
4258	7698	10377
4259	7700	10375
4260	7701	10373
4261	7703	10371
4262	7705	10369
4263	7706	10367
4264	7708	10365
4265	7710	10363
4266	7712	10361
4267	7714	10360
4268	7716	10358
4269	7717	10356
4270	7719	10354
4271	7721	10353
4272	7723	10351
4273	7724	10349
4274	7727	10348
4275	7728	10346
4276	7730	10344
4277	7732	10342
4278	7733	10340
4279	7735	10338
4280	7737	10336
4281	7739	10334
4282	7741	10333
4283	7743	10331
4284	7745	10329
4285	7746	10327
4286	7748	10325
4287	7750	10323
4288	7751	10321
4289	7753	10320
4290	7755	10318
4291	7757	10316
4292	7759	10315
4293	7761	10313
4294	7762	10311
4295	7764	10309
4296	7765	10306
4297	7767	10304
4298	7769	10303
4299	7771	10301
4300	7772	10299
4301	7774	10296
4302	7775	10294
4303	7777	10293
4304	7779	10291
4305	7780	10288
4306	7782	10287
4307	7784	10285
4308	7786	10283
4309	7787	10281
4310	7789	10279
4311	7791	10278
4312	7793	10276
4313	7795	10274
4314	7797	10272
4315	7798	10270
4316	7800	10269
4317	7802	10267
4318	7804	10265
4319	7806	10263
4320	7807	10261
4321	7809	10259
4322	7811	10258
4323	7813	10256
4324	7815	10254
4325	7817	10253
4326	7818	10250
4327	7820	10249
4328	7822	10247
4329	7823	10245
4330	7825	10243
4331	7827	10241
4332	7829	10239
4333	7830	10237
4334	7832	10235
4335	7834	10233
4336	7836	10231
4337	7837	10230
4338	7839	10228
4339	7841	10226
4340	7843	10224
4341	7844	10222
4342	7846	10220
4343	7848	10218
4344	7850	10216
4345	7851	10215
4346	7854	10214
4347	7856	10212
4348	7857	10210
4349	7859	10208
4350	7861	10206
4351	7863	10204
4352	7864	10202
4353	7866	10201
4354	7868	10199
4355	7870	10197
4356	7872	10195
4357	7874	10194
4358	7876	10192
4359	7878	10190
4360	7879	10188
4361	7881	10187
4362	7883	10185
4363	7885	10183
4364	7887	10182
4365	7889	10180
4366	7891	10178
4367	7893	10177
4368	7895	10176
4369	7897	10174
4370	7899	10172
4371	7901	10170
4372	7903	10169
4373	7904	10167
4374	7906	10165
4375	7908	10163
4376	7910	10161
4377	7911	10159
4378	7913	10158
4379	7915	10156
4380	7916	10154
4381	7918	10152
4382	7920	10150
4383	7922	10149
4384	7924	10147
4385	7926	10145
4386	7928	10143
4387	7929	10141
4388	7931	10139
4389	7933	10138
4390	7935	10136
4391	7947	10148
4392	7949	10146
4393	7950	10144
4394	7953	10142
4395	7955	10141
4396	7956	10139
4397	7958	10137
4398	7960	10135
4399	7962	10133
4400	7963	10131
4401	7966	10130
4402	7968	10129
4403	7970	10127
4404	7971	10125
4405	7973	10123
4406	7975	10121
4407	7977	10119
4408	7978	10117
4409	7980	10116
4410	7982	10114
4411	7984	10113
4412	7986	10111
4413	7988	10109
4414	7989	10107
4415	7991	10105
4416	7994	10104
4417	7996	10102
4418	7997	10100
4419	7999	10098
4420	8001	10096
4421	8002	10094
4422	8004	10092
4423	8006	10091
4424	8008	10089
4425	8010	10087
4426	8011	10085
4427	8014	10084
4428	8016	10082
4429	8017	10081
4430	8019	10079
4431	8021	10077
4432	8023	10076
4433	8025	10074
4434	8027	10072
4435	8029	10070
4436	8030	10068
4437	8032	10066
4438	8034	10064
4439	8036	10063
4440	8038	10061
4441	8040	10060
4442	8042	10058
4443	8043	10056
4444	8045	10054
4445	8047	10052
4446	8049	10051
4447	8051	10049
4448	8053	10048
4449	8056	10047
4450	8058	10045
4451	8059	10044
4452	8061	10041
4453	8065	10042
4454	8068	10042
4455	8070	10040
4456	8071	10038
4457	8073	10036
4458	8075	10035
4459	8077	10033
4460	8080	10032
4461	8082	10031
4462	8093	10041
4463	8095	10039
4464	8097	10037
4465	8099	10036
4466	8100	10034
4467	8102	10031
4468	8104	10029
4469	8105	10028
4470	8107	10026
4471	8109	10024
4472	8110	10022
4473	8112	10020
4474	8114	10018
4475	8116	10016
4476	8118	10014
4477	8120	10013
4478	8122	10011
4479	8123	10009
4480	8125	10008
4481	8127	10006
4482	8128	10003
4483	8130	10001
4484	8132	10000
4485	8134	9998
4486	8136	9996
4487	8138	9994
4488	8139	9992
4489	8141	9990
4490	8143	9989
4491	8145	9987
4492	8146	9985
4493	8149	9984
4494	8150	9982
4495	8152	9980
4496	8154	9978
4497	8156	9976
4498	8157	9974
4499	8159	9972
4500	8161	9970
4501	8163	9969
4502	8165	9968
4503	8167	9966
4504	8169	9964
4505	8171	9962
4506	8172	9960
4507	8174	9958
4508	8176	9957
4509	8178	9955
4510	8180	9954
4511	8182	9952
4512	8183	9950
4513	8185	9948
4514	8187	9946
4515	8190	9945
4516	8191	9943
4517	8193	9941
4518	8195	9939
4519	8196	9937
4520	8198	9935
4521	8200	9934
4522	8202	9931
4523	8204	9930
4524	8206	9929
4525	8208	9927
4526	8209	9925
4527	8211	9924
4528	8213	9922
4529	8215	9920
4530	8217	9919
4531	8219	9917
4532	8221	9915
4533	8223	9913
4534	8224	9911
4535	8226	9909
4536	8228	9907
4537	8230	9906
4538	8232	9904
4539	8233	9902
4540	8235	9900
4541	8237	9899
4542	8239	9896
4543	8240	9894
4544	8242	9892
4545	8244	9891
4546	8246	9889
4547	8248	9887
4548	8249	9885
4549	8251	9883
4550	8253	9881
4551	8254	9879
4552	8256	9877
4553	8258	9876
4554	8260	9874
4555	8262	9873
4556	8264	9871
4557	8266	9869
4558	8267	9867
4559	8269	9865
4560	8271	9863
4561	8273	9862
4562	8275	9860
4563	8277	9858
4564	8278	9856
4565	8280	9854
4566	8282	9852
4567	8283	9850
4568	8285	9848
4569	8287	9847
4570	8289	9845
4571	8291	9843
4572	8293	9841
4573	8294	9839
4574	8296	9837
4575	8297	9835
4576	8299	9833
4577	8301	9832
4578	8303	9830
4579	8305	9828
4580	8306	9826
4581	8308	9824
4582	8309	9821
4583	8311	9820
4584	8313	9818
4585	8315	9817
4586	8317	9815
4587	8319	9813
4588	8320	9811
4589	8322	9809
4590	8324	9807
4591	8325	9805
4592	8328	9804
4593	8329	9802
4594	8331	9800
4595	8333	9798
4596	8334	9796
4597	8336	9794
4598	8337	9791
4599	8339	9789
4600	8341	9787
4601	8342	9785
4602	8344	9784
4603	8346	9782
4604	8348	9780
4605	8349	9778
4606	8351	9776
4607	8353	9774
4608	8355	9773
4609	8357	9772
4610	8359	9770
4611	8361	9767
4612	8362	9765
4613	8364	9764
4614	8366	9762
4615	8368	9761
4616	8370	9759
4617	8372	9757
4618	8374	9755
4619	8375	9753
4620	8377	9751
4621	8379	9749
4622	8380	9747
4623	8382	9746
4624	8384	9743
4625	8385	9741
4626	8387	9739
4627	8389	9737
4628	8390	9735
4629	8392	9733
4630	8394	9731
4631	8396	9730
4632	8398	9729
4633	8400	9727
4634	8401	9725
4635	8403	9723
4636	8405	9721
4637	8407	9720
4638	8409	9718
4639	8411	9716
4640	8413	9714
4641	8415	9713
4642	8417	9711
4643	8418	9709
4644	8420	9707
4645	8422	9705
4646	8424	9704
4647	8426	9702
4648	8427	9700
4649	8429	9698
4650	8431	9697
4651	8433	9695
4652	8435	9693
4653	8436	9691
4654	8439	9690
4655	8441	9688
4656	8443	9686
4657	8444	9685
4658	8446	9683
4659	8448	9681
4660	8450	9679
4661	8451	9677
4662	8454	9675
4663	8455	9674
4664	8457	9672
4665	8459	9670
4666	8461	9668
4667	8462	9666
4668	8464	9664
4669	8466	9663
4670	8468	9661
4671	8470	9660
4672	8472	9658
4673	8474	9656
4674	8476	9654
4675	8477	9652
4676	8479	9650
4677	8481	9648
4678	8483	9647
4679	8485	9645
4680	8486	9643
4681	8488	9641
4682	8490	9639
4683	8491	9637
4684	8493	9635
4685	8495	9633
4686	8497	9632
4687	8498	9629
4688	8500	9627
4689	8501	9625
4690	8503	9623
4691	8505	9621
4692	8506	9619
4693	8508	9617
4694	8510	9616
4695	8512	9614
4696	8514	9612
4697	8515	9610
4698	8517	9608
4699	8519	9606
4700	8520	9604
4701	8523	9603
4702	8525	9601
4703	8527	9600
4704	8528	9598
4705	8530	9596
4706	8532	9594
4707	8534	9592
4708	8536	9591
4709	8538	9589
4710	8539	9587
4711	8541	9586
4712	8543	9584
4713	8545	9582
4714	8547	9580
4715	8551	9581
4716	8553	9579
4717	8556	9579
4718	8558	9577
4719	8561	9576
4720	8563	9576
4721	8565	9574
4722	8567	9572
4723	8568	9570
4724	8570	9568
4725	8572	9566
4726	8574	9564
4727	8575	9562
4728	8577	9560
4729	8579	9559
4730	8581	9556
4731	8582	9554
4732	8584	9552
4733	8585	9550
4734	8587	9548
4735	8589	9546
4736	8591	9545
4737	8593	9543
4738	8594	9541
4739	8596	9539
4740	8598	9537
4741	8599	9535
4742	8601	9533
4743	8603	9531
4744	8605	9530
4745	8607	9528
4746	8608	9526
4747	8610	9524
4748	8612	9523
4749	8614	9521
4750	8616	9519
4751	8618	9517
4752	8619	9515
4753	8621	9514
4754	8623	9512
4755	8625	9510
4756	8627	9508
4757	8629	9506
4758	8630	9504
4759	8632	9503
4760	8634	9501
4761	8636	9499
4762	8638	9498
4763	8640	9496
4764	8642	9494
4765	8644	9493
4766	8646	9491
4767	8648	9489
4768	8651	9489
4769	8666	9502
4770	8668	9500
4771	8670	9498
4772	8672	9497
4773	8674	9495
4774	8676	9493
4775	8678	9492
4776	8679	9490
4777	8681	9488
4778	8683	9486
4779	8684	9484
4780	8686	9482
4781	8688	9480
4782	8690	9478
4783	8691	9476
4784	8693	9474
4785	8694	9472
4786	8696	9470
4787	8698	9468
4788	8699	9466
4789	8701	9464
4790	8703	9462
4791	8705	9460
4792	8707	9459
4793	8708	9457
4794	8710	9455
4795	8712	9453
4796	8714	9452
4797	8716	9450
4798	8718	9448
4799	8720	9447
4800	8722	9445
4801	8723	9443
4802	8725	9441
